request_id,pu_osmid,do_osmid,req_time,pu_taz,do_taz,pu_lon,pu_lat,do_lon,do_lat,accept_time_art,pu_time_art,do_time_art,trip_fare,tip,Unnamed: 14,earliest_pu_time,earliest_travel_time,earliest_arrival_time,remaining_time,deadline,travel_distance,num_passengers
1520,5427553440,434685829,26523,52,41,-122.4663953,37.795483,-122.4189847,37.8109611,21,329,1447,6.84,0,3,26523,635.4098276,27158.40983,1708.52457,28231.52457,6565.839,2
1521,65320106,65296852,26523,58,43,-122.4913201,37.7817296,-122.4366472,37.8027159,11,546,1691,6.48,0,3,26523,493.9905594,27016.99056,1354.9764,27877.9764,7010.245,3
1522,65317186,65312705,26525,43,45,-122.4379081,37.8006108,-122.4338647,37.7973042,9,270,1902,5.92,0,5,26525,68.74953708,26593.74954,291.87384,26816.87384,712.249,1
1523,4022947859,65326036,26525,63,171,-122.4756391,37.7729623,-122.4568583,37.7440235,8,697,2026,11.85,0,5,26525,410.1651271,26935.16513,1145.41282,27670.41282,5689.381,1
1524,65342686,65313350,26525,186,88,-122.4787965,37.7410481,-122.4438491,37.7713673,49,689,2130,9.21,0,5,26525,479.0708915,27004.07089,1317.67723,27842.67723,6430.02,1
1525,54891483,261732473,26527,110,105,-122.3864641,37.7708587,-122.4237433,37.7673583,6,634,2243,15.71,0,7,26527,361.3049648,26888.30496,1023.26241,27550.26241,4004.578,1
1526,65322004,260193349,26527,142,109,-122.3827438,37.7511589,-122.3881286,37.7817716,36,389,1028,12.39,0,7,26527,283.3025007,26810.3025,828.25625,27355.25625,4775.129,1
1527,65308508,65295293,26527,64,3,-122.4684431,37.7789094,-122.4059535,37.7924582,17,325,1697,5.35,0,7,26527,502.1775017,27029.1775,1375.44375,27902.44375,6369.971,1
1528,54891501,65325407,26528,110,87,-122.3862824,37.7690052,-122.4526402,37.7731138,5,129,594,9.94,1,8,26528,545.1042837,27073.10428,1482.76071,28010.76071,7791.257,1
1529,65341553,65346411,26528,54,142,-122.4993401,37.7737571,-122.395574,37.741346,5,416,1497,15.49,0,8,26528,857.6411391,27385.64114,2264.10285,28792.10285,13376.934,1
1530,1614214651,65333347,26529,130,41,-122.4363846,37.7392619,-122.407305,37.8074586,24,307,1556,14.35,0,9,26529,768.1365819,27297.13658,2040.34145,28569.34145,14063.478,2
1531,434685829,276549441,26529,41,41,-122.4189847,37.8109611,-122.4036084,37.8054504,14,310,784,9.91,0,9,26529,169.9526638,26698.95266,544.88166,27073.88166,1706.885,1
1532,65307419,65341411,26531,46,122,-122.4241785,37.7910951,-122.413924,37.740317,185,862,1798,5.86,0,11,26531,521.1763058,27052.17631,1422.94076,27953.94076,8119.578,1
1533,65336367,65317045,26532,189,16,-122.483059,37.719793,-122.3951781,37.7843129,102,354,2038,7.93,0,12,26532,722.0528554,27254.05286,1925.13214,28457.13214,15880.817,1
1534,65290178,65308341,26532,17,69,-122.3877083,37.7870796,-122.4495959,37.7773274,111,248,3721,8.74,0,12,26532,522.6259997,27054.626,1426.565,27958.565,6676.748,2
1535,65297324,65349063,26533,43,97,-122.4402084,37.8039673,-122.4321306,37.7474069,10,140,691,12.45,0,13,26533,613.4398971,27146.4399,1653.59974,28186.59974,6776.276,1
1536,65319923,3999015417,26533,3,142,-122.404059,37.7907655,-122.3830985,37.7400621,10,187,679,10.04,0,13,26533,475.1372904,27008.13729,1307.84323,27840.84323,7930.151,2
1537,1723739244,65315452,26533,4,17,-122.4013982,37.7892837,-122.3878962,37.7847318,10,313,971,14.99,1,13,26533,160.0387165,26693.03872,520.09679,27053.09679,1663.403,3
1538,65310830,65317703,26533,53,16,-122.445742,37.7720935,-122.3884059,37.7896449,10,320,1080,11.46,0,13,26533,443.4167845,26976.41678,1228.54196,27761.54196,7031.433,1
1539,65344112,65329848,26534,130,145,-122.4355072,37.7367988,-122.381767,37.737466,9,171,932,10.99,0,14,26534,431.0350731,26965.03507,1197.58768,27731.58768,7924.557,2
1540,65323322,54891461,26535,39,110,-122.4127704,37.8014364,-122.3865858,37.7712767,661,899,1858,5.24,0,15,26535,422.3877416,26957.38774,1175.96935,27710.96935,4922.351,3
1541,65313363,65306714,26535,87,145,-122.4446057,37.775096,-122.3794204,37.7352652,8,296,1064,12.83,0,15,26535,590.9319938,27125.93199,1597.32998,28132.32998,9403.239,1
1542,65285109,2653206545,26536,76,43,-122.4221964,37.7812848,-122.4293132,37.8073072,7,325,656,6.99,0,16,26536,285.0619111,26821.06191,832.65478,27368.65478,3092.921,3
1543,725284754,65307952,26537,43,126,-122.4374775,37.806418,-122.4169084,37.7339278,6,493,1651,12.67,0,17,26537,747.0638274,27284.06383,1987.65957,28524.65957,11061.543,1
1544,65308508,65322322,26539,64,99,-122.4684431,37.7789094,-122.4215958,37.7520551,14,324,1328,12.17,0,19,26539,608.4923154,27147.49232,1641.23079,28180.23079,7264.938,1
1545,65373321,65301453,26540,41,52,-122.4056307,37.8066897,-122.4545809,37.7971145,23,508,1174,12.54,2,20,26540,438.963846,26978.96385,1217.40962,27757.40962,4977.682,1
1546,65294547,3719575845,26540,104,15,-122.4263693,37.7635426,-122.390971,37.7925459,13,238,864,11.29,0,20,26540,397.971305,26937.97131,1114.92826,27654.92826,6222.16,1
1547,725284295,65350777,26541,51,44,-122.4456648,37.8053749,-122.4261909,37.8010585,12,180,860,11.24,0,21,26541,183.5476481,26724.54765,578.86912,27119.86912,2112.4,1
1548,65280154,65345229,26542,52,23,-122.4815695,37.7906893,-122.3990364,37.8009761,112,412,2640,7.64,0,22,26542,704.6367397,27246.63674,1881.59185,28423.59185,9998.114,3
1549,65339524,2445177279,26542,51,146,-122.4438106,37.8046451,-122.3684567,37.7278564,11,500,2267,18.79,0,22,26542,888.211408,27430.21141,2340.52852,28882.52852,13340.637,2
1550,336923788,65373502,26544,110,23,-122.3873486,37.7670048,-122.401811,37.8040707,59,325,1107,10.99,0,24,26544,368.1552562,26912.15526,1040.38814,27584.38814,4865.419,3
1551,65288315,65319714,26544,184,145,-122.4925664,37.7535356,-122.3768574,37.7402023,9,396,2733,24.2,0,24,26544,906.0516194,27450.05162,2385.12905,28929.12905,14990.772,1
1552,65295738,65294547,26544,71,104,-122.4521418,37.78844,-122.4263693,37.7635426,9,636,1329,9.99,0,24,26544,411.4745385,26955.47454,1148.68635,27692.68635,4874.455,1
1553,259139108,3786551038,26545,72,92,-122.4402181,37.7871213,-122.4495556,37.7558837,8,289,959,9.49,0,25,26545,412.0532268,26957.05323,1150.13307,27695.13307,4896.248,2
1554,65325208,65333361,26545,10,39,-122.4149212,37.7744848,-122.4183879,37.8059809,8,130,888,13.07,1,25,26545,422.7852685,26967.78527,1176.96317,27721.96317,4762.747,1
1555,65288813,65360221,26545,120,159,-122.4080611,37.7512669,-122.4307289,37.7102025,59,161,2274,8.13,0,25,26545,444.8405263,26989.84053,1232.10132,27777.10132,8298.949,2
1556,65303021,258967897,26546,189,128,-122.4758378,37.7166556,-122.424327,37.7438481,139,330,2223,6.49,0,26,26546,385.5965183,26931.59652,1083.9913,27629.9913,7301.509,2
1557,65341699,65347976,26547,43,92,-122.438776,37.802977,-122.454384,37.7512716,6,211,821,15.49,5,27,26547,638.4340218,27185.43402,1716.08505,28263.08505,7720.364,1
1558,65301525,5352469988,26547,86,79,-122.440049,37.7775881,-122.4226178,37.7750233,27,353,1344,12.99,0,27,26547,153.9753066,26700.97531,504.93827,27051.93827,1992.889,2
1559,65302217,65290178,26548,98,17,-122.4317802,37.7562652,-122.3877083,37.7870796,5,93,1574,11.49,0,28,26548,452.8640088,27000.86401,1252.16002,27800.16002,6608.8,1
1560,65333397,260193349,26548,129,109,-122.431022,37.742631,-122.3881286,37.7817716,5,433,1340,13.78,0,28,26548,538.8979515,27086.89795,1467.24488,28015.24488,9769.971,1
1561,65285808,65321040,26548,19,50,-122.4050958,37.776113,-122.4374358,37.798285,36,718,1839,3.71,0,28,26548,449.6655421,26997.66554,1244.16386,27792.16386,5376.811,1
1562,3741990072,65303878,26548,52,108,-122.4691078,37.8063391,-122.4038927,37.7685958,5,359,1971,14.51,0,28,26548,794.6971799,27342.69718,2106.74295,28654.74295,9381.838,1
1563,65287216,65322249,26549,78,111,-122.426662,37.7783324,-122.3898457,37.7540029,14,438,1204,4.75,0,29,26549,383.9551969,26932.9552,1079.88799,27628.88799,6881.16,2
1564,3718987342,173175745,26550,52,49,-122.4765197,37.8081054,-122.4362186,37.7922658,13,784,2248,19.71,0,30,26550,333.6687409,26883.66874,954.17185,27504.17185,4720.344,1
1565,65354048,65373364,26550,98,22,-122.432254,37.755423,-122.3952892,37.7967963,13,325,1254,14.69,0,30,26550,552.6009246,27102.60092,1501.50231,28051.50231,7952.724,1
1566,65332161,65319878,26550,88,62,-122.4451431,37.7692913,-122.4752509,37.7824601,114,529,1576,6.91,0,30,26550,305.983894,26855.98389,884.95974,27434.95974,4277.963,2
1567,4019294259,65312262,26550,72,97,-122.4404641,37.788089,-122.429346,37.748362,45,364,1507,4.76,0,30,26550,417.8067904,26967.80679,1164.51698,27714.51698,4904.941,1
1568,65293407,65319958,26551,52,31,-122.4483833,37.804996,-122.4170349,37.789115,13,227,1477,4.8,0,31,26551,378.8054184,26929.80542,1067.01355,27618.01355,4385.524,2
1569,581047133,2653206545,26551,104,43,-122.4330942,37.7641276,-122.4293132,37.8073072,12,31,285,10.66,1,31,26551,482.981754,27033.98175,1327.45439,27878.45439,5462.262,3
1570,5427553440,65290958,26552,52,116,-122.4663953,37.795483,-122.4092976,37.7630967,42,581,1569,16.22,3,32,26552,741.1671763,27293.16718,1972.91794,28524.91794,8613.103,2
1571,65325208,65282840,26553,10,150,-122.4149212,37.7744848,-122.3979647,37.718176,10,85,1151,11.8,0,33,26553,354.403956,26907.40396,1006.00989,27559.00989,7656.378,1
1572,65292747,65290178,26553,47,17,-122.431109,37.7920153,-122.3877083,37.7870796,10,219,821,10.49,0,33,26553,387.3147675,26940.31477,1088.28692,27641.28692,4678.275,1
1573,340160892,65293472,26553,142,112,-122.3904484,37.7500401,-122.3934993,37.7614777,10,323,604,11.6,0,33,26553,111.3088523,26664.30885,398.27213,26951.27213,1982.562,1
1574,260327028,65339073,26555,182,164,-122.5068294,37.7353902,-122.448825,37.712647,288,560,937,6.29,1,35,26555,478.1003437,27033.10034,1315.25086,27870.25086,7550.603,1
1575,4022947857,434685829,26555,63,41,-122.4734452,37.7730626,-122.4189847,37.8109611,9,282,1347,13.36,0,35,26555,650.4675613,27205.46756,1746.1689,28301.1689,9593.169,2
1576,65321156,297834604,26556,174,149,-122.4686566,37.7540792,-122.3972303,37.7177568,7,381,1260,12.68,0,36,26556,669.2832797,27225.28328,1793.2082,28349.2082,10496.946,3
1577,276549406,258911598,26557,41,67,-122.4158432,37.808962,-122.4610813,37.781113,6,106,1161,17.98,3,37,26557,556.0668881,27113.06689,1510.16722,28067.16722,6899.452,1
1578,2317961361,65307839,26557,131,98,-122.4436166,37.7381828,-122.4266434,37.7549609,26,263,517,7.8,0,37,26557,383.0346094,26940.03461,1077.58652,27634.58652,4402.209,1
1579,65280672,434685829,26557,145,41,-122.3719647,37.733143,-122.4189847,37.8109611,6,115,379,10.37,1,37,26557,821.4143172,27378.41432,2173.53579,28730.53579,11660.152,1
1580,65364688,65317703,26559,123,16,-122.418912,37.743825,-122.3884059,37.7896449,15,274,877,9.18,0,39,26559,491.7176308,27050.71763,1349.29408,27908.29408,7495.84,1
1581,65299435,65298892,26562,49,167,-122.440066,37.7946013,-122.4590105,37.7108313,112,371,3151,11.41,1,42,26562,798.161026,27360.16103,2115.40256,28677.40256,15463.316,1
1582,725284754,65317715,26562,43,21,-122.4374775,37.806418,-122.3983653,37.781794,14,445,2005,6.75,0,42,26562,490.3428511,27052.34285,1345.85713,27907.85713,5512.403,1
1583,65319662,65355419,26563,106,175,-122.422044,37.76654,-122.4684732,37.7639549,51,444,1176,4.54,0,43,26563,438.8791661,27001.87917,1217.19792,27780.19792,4950.801,2
1584,65288594,65345229,26564,124,23,-122.4231171,37.7373566,-122.3990364,37.8009761,20,462,1524,6.25,0,44,26564,625.6118466,27189.61185,1684.02962,28248.02962,11397.818,1
1585,1501115133,65345229,26564,91,23,-122.4620882,37.7518672,-122.3990364,37.8009761,40,250,2105,5.99,0,44,26564,766.6591121,27330.65911,2036.64778,28600.64778,11068.033,1
1586,65307313,65295415,26564,89,71,-122.4478031,37.7617297,-122.4580708,37.7858315,30,271,687,4.23,0,44,26564,301.5032771,26865.50328,873.75819,27437.75819,3245.845,1
1587,65332576,65373364,26565,171,22,-122.4542995,37.7440364,-122.3952892,37.7967963,9,319,2548,21.99,0,45,26565,709.1801253,27274.18013,1892.95031,28457.95031,10750.177,1
1588,65350912,65372305,26565,73,111,-122.432843,37.788062,-122.383436,37.757772,9,231,950,14.89,3,45,26565,542.2738225,27107.27382,1475.68456,28040.68456,6990.279,1
1589,434685829,65317951,26566,41,30,-122.4189847,37.8109611,-122.4146346,37.7855995,8,198,831,9.52,0,46,26566,372.0362907,26938.03629,1050.09073,27616.09073,3501.826,1
1590,554160413,65306226,26567,166,139,-122.4504983,37.7173617,-122.402202,37.734482,107,453,757,4.75,0,47,26567,337.0509118,26904.05091,962.62728,27529.62728,6198.621,1
1591,65307248,65293486,26568,35,114,-122.4153058,37.7972947,-122.3993031,37.7611267,27,422,1274,13.41,0,48,26568,433.8631403,27001.86314,1204.65785,27772.65785,5322.588,1
1592,725284181,54891461,26569,51,110,-122.4473096,37.8051652,-122.3865858,37.7712767,95,242,754,5.92,0,49,26569,714.4077796,27283.40778,1906.01945,28475.01945,8228.435,1
1593,65332853,65292463,26569,36,142,-122.4106607,37.7993094,-122.390328,37.744046,5,325,711,9,0,49,26569,527.3030044,27096.303,1438.25751,28007.25751,8321.815,1
1594,65317703,65317715,26571,16,21,-122.3884059,37.7896449,-122.3983653,37.781794,103,937,1804,8.07,0,51,26571,138.5192688,26709.51927,466.29817,27037.29817,1613.875,2
1595,276549441,65290178,26572,41,17,-122.4036084,37.8054504,-122.3877083,37.7870796,11,151,1054,12.92,0,52,26572,226.4250289,26798.42503,686.06257,27258.06257,3025.261,1
1596,260193349,65292346,26574,109,147,-122.3881286,37.7817716,-122.386242,37.726606,9,348,1019,12.91,0,54,26574,492.2506356,27066.25064,1350.62659,27924.62659,7474.29,3
1597,3718987342,260194288,26574,52,23,-122.4765197,37.8081054,-122.4020702,37.804321,10,471,1763,6.38,0,54,26574,541.3103405,27115.31034,1473.27585,28047.27585,7542.955,1
1598,65371386,65322249,26574,129,111,-122.4426617,37.7443497,-122.3898457,37.7540029,9,333,1631,16.45,0.5,54,26574,477.0250658,27051.02507,1312.56266,27886.56266,8343.136,1
1599,65318981,725298140,26575,81,43,-122.4253435,37.7718028,-122.4265778,37.8079433,69,923,1862,6.22,0,55,26575,409.1983745,26984.19837,1142.99594,27717.99594,4564.444,1
1600,65292736,3718987342,26575,73,52,-122.4301856,37.7874436,-122.4765197,37.8081054,8,167,944,13.49,0,55,26575,394.3746424,26969.37464,1105.93661,27680.93661,5780.218,1
1601,65365766,65317703,26576,149,16,-122.3930122,37.708785,-122.3884059,37.7896449,7,248,1589,10.27,0,56,26576,566.7965799,27142.79658,1536.99145,28112.99145,10549.906,3
1602,65324858,65285879,26576,102,43,-122.425025,37.761491,-122.4268264,37.804193,19,420,1260,6.01,0,56,26576,449.3603316,27025.36033,1243.40083,27819.40083,5049.539,3
1603,65302318,65347421,26579,144,172,-122.383408,37.733237,-122.4622039,37.7511001,55,414,965,13.18,0,59,26579,695.0387069,27274.03871,1857.59677,28436.59677,9494.009,1
1604,65363384,65289916,26579,165,53,-122.4409553,37.7178054,-122.4620493,37.7717779,153,417,1326,5.89,0,59,26579,725.7559283,27304.75593,1934.38982,28513.38982,8956.249,1
1605,3719529498,65345229,26582,41,23,-122.4059224,37.8068309,-122.3990364,37.8009761,12,204,1055,5.83,0,62,26582,91.09261188,26673.09261,347.73153,26929.73153,1206.677,1
1606,65284110,65356338,26583,53,126,-122.4695832,37.7697226,-122.4188307,37.7338938,51,292,2067,8.68,0,63,26583,655.1793488,27238.17935,1757.94837,28340.94837,7867.979,2
1607,65325208,65337149,26585,10,146,-122.4149212,37.7744848,-122.370213,37.724862,9,94,1142,7.78,0,65,26585,576.6634535,27161.66345,1561.65863,28146.65863,7883.963,1
1608,276549441,434685829,26585,41,41,-122.4036084,37.8054504,-122.4189847,37.8109611,9,181,1233,14.91,0,65,26585,155.1770887,26740.17709,507.94272,27092.94272,1563.361,3
1609,65302217,65373321,26586,98,41,-122.4317802,37.7562652,-122.4056307,37.8066897,57,422,1713,6.02,0,66,26586,653.2119478,27239.21195,1753.02987,28339.02987,9072.315,1
1610,65317703,65317951,26587,16,30,-122.3884059,37.7896449,-122.4146346,37.7855995,27,431,969,7.05,0,67,26587,285.3826662,26872.38267,833.45667,27420.45667,3263.293,2
1611,3718987342,307636416,26588,52,172,-122.4765197,37.8081054,-122.4674506,37.7464104,66,603,1651,15.7,0,68,26588,673.0715995,27261.0716,1802.679,28390.679,9961.982,1
1612,258910914,2882819846,26589,66,52,-122.4600189,37.7812842,-122.4781553,37.8003354,5,571,1087,12.92,0,69,26589,335.3028759,26924.30288,958.25719,27547.25719,5229.353,1
1613,65322712,258758534,26589,44,44,-122.4340532,37.7982364,-122.424276,37.8004369,106,572,855,0,0,69,26589,97.66195832,26686.66196,364.1549,26953.1549,1182.938,1
1614,65297371,65330447,26590,71,107,-122.4493892,37.7914942,-122.4125602,37.7667872,4,154,401,8.86,0,70,26590,489.7444937,27079.74449,1344.36123,27934.36123,5780.269,1
1615,65287273,65349063,26591,69,97,-122.4488751,37.7755051,-122.4321306,37.7474069,12,300,978,10.49,0,71,26591,402.998296,26993.9983,1127.49574,27718.49574,4422.401,1
1616,65325404,763026749,26592,87,8,-122.4493494,37.7735338,-122.4111043,37.7822252,111,445,2124,6.06,0,72,26592,321.5143017,26913.5143,923.78575,27515.78575,3891.416,1
1617,65329589,65333837,26592,176,76,-122.4750033,37.7636666,-122.4210966,37.7838174,12,615,2334,6.6,0,72,26592,478.9407622,27070.94076,1317.35191,27909.35191,6751.076,1
1618,1723739163,65304987,26592,8,83,-122.4080709,37.7840127,-122.4396216,37.7634537,6,207,893,11.01,0,72,26592,331.9722222,26923.97222,949.93056,27541.93056,3883.666,1
1619,590607921,65306810,26593,110,11,-122.3899465,37.7746015,-122.4049417,37.7814932,10,87,771,9.76,0,73,26593,167.2640312,26760.26403,538.16008,27131.16008,2128.397,1
1620,65315601,65325111,26593,34,142,-122.4231779,37.7972346,-122.3838553,37.7423869,21,190,1577,9.26,0,73,26593,577.0626092,27170.06261,1562.65652,28155.65652,8377.23,1
1621,65346753,65291491,26593,135,142,-122.4288642,37.7239693,-122.402698,37.746334,22,410,3025,7.1,0,73,26593,261.6412846,26854.64128,774.10321,27367.10321,4222.657,1
1622,65315601,4035920545,26594,34,185,-122.4231779,37.7972346,-122.4827907,37.7520948,9,167,1856,15.5,0,74,26594,754.9597386,27348.95974,2007.39935,28601.39935,10363.349,1
1623,65344044,434685829,26595,52,41,-122.4713283,37.8083697,-122.4189847,37.8109611,49,820,2600,5.47,0,75,26595,608.3230126,27203.32301,1640.80753,28235.80753,8058.406,1
1624,4008988541,65373364,26595,51,22,-122.4440017,37.8055868,-122.3952892,37.7967963,8,529,3003,9.27,1,75,26595,422.5997291,27017.59973,1176.49932,27771.49932,4901.684,3
1625,65290041,258965841,26595,53,41,-122.489821,37.7708865,-122.4091081,37.8081143,39,174,1419,11.19,0,75,26595,753.9903478,27348.99035,2004.97587,28599.97587,11193.122,1
1626,65307376,276549390,26596,27,40,-122.4077359,37.7931851,-122.4218524,37.8074625,78,291,1307,5.51,0,76,26596,225.285568,26821.28557,683.21392,27279.21392,2233.541,1
1627,173176455,65333957,26596,46,23,-122.425821,37.7908865,-122.3975508,37.7993155,7,432,924,8.48,0,76,26596,239.2843908,26835.28439,718.21098,27314.21098,3109.435,1
1628,54891483,65322899,26598,110,121,-122.3864641,37.7708587,-122.40662,37.745841,5,212,874,11.44,0,78,26598,360.4738841,26958.47388,1021.18471,27619.18471,4853.642,1
1629,65345273,65305076,26598,34,139,-122.4172342,37.7984827,-122.4008255,37.7386667,116,1131,1471,0,0,78,26598,567.5048494,27165.50485,1538.76212,28136.76212,7885.591,1
1630,65307248,65317703,26599,35,16,-122.4153058,37.7972947,-122.3884059,37.7896449,19,487,1170,10.99,0,79,26599,262.3752719,26861.37527,775.93818,27374.93818,3202.899,1
1631,440853802,65342679,26600,53,185,-122.4930898,37.7661933,-122.4793174,37.7485092,14,57,644,7.79,1,80,26600,314.278124,26914.27812,905.69531,27505.69531,3692.906,1
1632,65314847,65372305,26600,99,111,-122.4215431,37.7528694,-122.383436,37.757772,14,483,1325,14.15,0,80,26600,399.6014764,26999.60148,1119.00369,27719.00369,4837.016,2
1633,342544910,65322249,26601,73,111,-122.4316033,37.7868309,-122.3898457,37.7540029,13,380,1160,12.49,0,81,26601,473.5068769,27074.50688,1303.76719,27904.76719,6909.021,1
1634,65373364,65288594,26601,22,124,-122.3952892,37.7967963,-122.4231171,37.7373566,113,503,2554,6.01,0,81,26601,590.4136342,27191.41363,1596.03409,28197.03409,10878.19,1
